@attribute pcm_fftMag_mfcc_de_de[4] numeric
@attribute pcm_fftMag_mfcc_de_de[5] numeric
@attribute pcm_fftMag_mfcc_de_de[6] numeric
@attribute pcm_fftMag_mfcc_de_de[7] numeric
@attribute pcm_fftMag_mfcc_de_de[8] numeric
@attribute pcm_fftMag_mfcc_de_de[9] numeric
@attribute pcm_fftMag_mfcc_de_de[10] numeric
@attribute pcm_fftMag_mfcc_de_de[11] numeric
@attribute pcm_fftMag_mfcc_de_de[12] numeric
@attribute pcm_LOGenergy_de_de numeric

@data

-1.608233e+01,-1.180923e+00,-5.243383e+00,6.976080e+00,1.603193e+00,-6.630797e+00,2.093016e+00,-1.304487e+01,6.669833e-01,-3.075342e+00,-1.874081e+00,3.929878e-01,2.588169e+01,-2.376593e+00,-3.195733e+00,-1.929916e+00,-2.301358e+00,-1.737844e+00,4.850764e-02,-2.296351e-01,-2.711126e+00,-2.121601e+00,-6.593076e-01,-4.697574e-01,-2.162709e+00,-3.468895e-02,-7.224807e-01,-1.292469e+00,-5.054259e-01,-1.508186e+00,1.623466e-01,2.422011e+00,2.464194e-01,2.885953e+00,6.412680e-01,-2.641622e-01,6.342769e-01,1.728444e-02,9.115448e-03
-2.371642e+01,-1.096639e+01,-9.260477e+00,1.632970e+00,-3.151397e+00,-2.493422e-01,4.866325e+00,-9.700169e+00,-4.895058e+00,-2.065862e+00,-7.475522e+00,-2.340312e+00,2.581675e+01,-2.400292e+00,-3.001983e+00,-1.205434e+00,-4.002223e+00,-1.455481e+00,3.665564e+00,8.586621e-01,1.104189e+00,-2.759206e+00,-1.643230e+00,4.170954e-01,-1.788745e+00,-2.071476e-02,3.550842e-01,8.469573e-02,2.215709e-01,-3.500879e-02,9.239286e-01,1.414175e+00,2.610949e-02,3.023288e+00,4.495326e-01,-6.390855e-01,3.972788e-01,2.840059e-01,1.546074e-02
-2.387793e+01,-1.605498e+01,-1.427694e+01,-6.725941e+00,-1.855288e+00,-2.343009e+00,-4.770613e+00,-1.253691e+01,-1.098957e+01,-1.239320e+01,-1.068865e+01,-1.187404e+01,2.579081e+01,-2.036968e+00,-2.487942e+00,-6.742263e-01,-1.039426e+00,1.604202e+00,5.222026e+00,1.371980e+00,6.232882e+00,-1.232117e-01,-4.477941e-01,1.472527e+00,-2.107003e+00,-5.991745e-03,6.614901e-01,1.071107e+00,6.821727e-01,1.343238e+00,1.146360e+00,-1.028606e-01,4.572234e-01,1.626183e+00,8.426930e-01,1.948456e-01,-5.167791e-02,8.998123e-01,1.059399e-02
-2.511869e+01,-1.068440e+01,-6.416457e+00,-7.117708e+00,-5.624419e-01,1.132068e+01,7.122086e+00,-3.646994e+00,-1.205344e+01,-6.801959e+00,-4.096454e-01,-4.270939e+00,2.580129e+01,8.838463e-03,-2.132173e-01,5.864984e-01,1.249393e+00,3.411131e+00,3.138221e+00,1.328071e+00,6.074870e+00,8.261636e-01,-2.495679e+00,7.857934e-01,4.650255e-01,1.034794e-02,8.935026e-01,1.183445e+00,5.411973e-01,1.441483e+00,3.578833e-01,-2.094649e+00,-1.944413e-01,-1.080683e+00,8.714735e-01,8.075054e-01,-9.355344e-01,3.626532e-01,5.653839e-03
-2.556604e+01,-1.376163e+01,-1.003652e+01,6.154289e+00,8.329725e+00,1.369432e+01,7.825036e+00,1.509295e+01,3.630118e+00,-2.946264e+00,1.955615e+00,-9.176714e+00,2.585945e+01,-2.737074e-01,7.654209e-01,5.849813e-01,1.789022e+00,1.560650e+00,-2.021234e-01,1.821777e+00,2.934451e+00,2.991801e-01,7.411451e-01,-9.124960e-01,1.209468e+00,2.749634e-03,8.718424e-01,1.061444e+00,3.985077e-01,-1.001645e-01,-5.733464e-01,-2.346449e+00,-1.012643e+00,-3.541554e+00,9.242900e-02,1.067123e+00,-8.198420e-01,3.076988e-01,5.201664e-03
-2.282817e+01,-1.317915e+01,-8.448195e+00,1.439818e+00,8.811753e+00,7.423095e+00,5.208858e+00,6.859251e+00,-8.074085e+00,-1.926773e+01,-9.868689e+00,-1.363848e+00,2.583416e+01,1.185591e+00,1.288559e+00,8.709491e-01,1.790967e+00,3.557122e-01,-4.095607e+00,-3.384431e-01,-2.650008e+00,1.386966e+00,1.799827e+00,-3.068065e+00,-1.633715e+00,3.183746e-03,6.488601e-01,4.665914e-01,-7.364531e-02,-8.092467e-01,-1.171830e+00,-1.271346e+00,-1.300675e+00,-2.814068e+00,1.932238e-01,1.209403e+00,2.287211e-01,-2.431364e-01,1.147074e-02
-2.639173e+01,-1.098050e+01,-1.033617e+01,-2.059594e+00,1.260863e+00,-1.404835e+00,5.294887e+00,-3.117780e+00,-1.148335e+01,-2.454592e+00,-1.052161e+01,-7.280248e+00,2.578812e+01,1.733868e+00,2.068389e+00,1.176087e+00,-1.811036e+00,2.651795e-01,-2.893304e+00,-2.857977e+00,-7.112451e+00,5.853214e-02,2.740067e+00,-6.997534e-01,4.808606e-01,2.359867e-02,6.019810e-01,4.132658e-02,-2.182882e-02,-5.170792e-01,-1.224010e+00,-3.924018e-01,-1.111644e+00,-1.801242e-01,-6.628378e-02,-2.441020e-01,7.605398e-01,-2.352952e-01,1.905855e-02
-1.877789e+01,-5.632166e+00,-1.911890e+00,5.944067e+00,4.750550e+00,-1.607777e+00,6.694944e+00,-7.791667e+00,2.438122e+00,1.951342e+00,-9.511357e+00,-1.338775e+01,2.585288e+01,2.249351e+00,1.468255e+00,-7.728104e-02,-9.968117e-01,-1.800286e+00,-1.872919e+00,-2.835428e+00,-2.972020e+00,1.912607e+00,2.551873e+00,1.823028e+00,-3.863531e-01,5.727711e-02,-3.120833e-02,-1.905459e-01,-5.507312e-02,-3.386958e-01,-1.063692e+00,4.616395e-01,1.729107e-01,1.596598e+00,-7.669870e-01,-7.179724e-01,8.592178e-01,1.527366e-01,1.235025e-02
-1.892184e+01,-7.193172e+00,-7.424242e+00,-5.153014e+00,1.168622e+01,3.743241e+00,-7.207892e+00,-1.314385e+01,-1.333325e+00,1.445357e-01,-1.721817e+00,-7.604619e-01,2.596809e+01,2.204318e+00,8.822058e-01,9.499522e-01,5.975150e-01,-3.481399e+00,-3.275476e+00,-2.487950e+00,2.194836e+00,-2.950591e-01,-8.553877e-01,4.446568e-01,-5.906892e-01,7.099571e-02,-3.873299e-01,-4.266121e-01,5.112967e-02,3.839047e-01,-4.258707e-01,9.855407e-01,1.691152e+00,2.371414e+00,-4.923275e-01,-8.450050e-01,-1.074543e-01,-4.102126e-01,-3.096676e-03
-1.531636e+01,-7.731533e+00,-1.029056e+01,-1.997531e+00,-5.402359e+00,-4.515537e+00,-2.716891e+00,-2.987818e+00,-3.586066e+00,-7.807923e+00,-5.153447e+00,-6.555507e+00,2.603057e+01,7.943239e-01,9.289217e-01,7.086509e-01,-1.106788e+00,-3.089458e+00,-1.596323e+00,3.410967e-01,6.793397e-01,-2.271173e+00,7.692504e-03,6.558191e-01,-3.342572e-01,4.123650e-02,-6.544235e-01,-3.459918e-01,2.607441e-01,1.748944e-02,9.657911e-01,1.615250e+00,1.602806e+00,8.047975e-01,1.051883e-01,-1.092656e-02,-3.432927e-01,4.043185e-02,-2.021975e-02
-1.710090e+01,-5.519786e+00,-1.397071e+00,4.898780e+00,-1.106968e+01,-1.632834e+01,-2.438945e+00,5.454473e+00,-9.946554e+00,-1.851897e+00,-1.047728e+01,-1.364981e+01,2.605426e+01,5.247320e-01,2.049958e-01,1.038769e+00,1.634759e-01,-1.219588e+00,1.896102e+00,4.009522e+00,2.918939e+00,-3.112153e-01,-2.128680e-01,-6.534209e-01,-1.596250e+00,1.613560e-02,-4.487906e-01,-3.743371e-01,-1.313751e-01,-2.754763e-01,1.509222e+00,2.048357e+00,7.492521e-01,-4.171518e-01,1.117315e+00,8.780278e-01,5.310889e-01,6.015571e-01,-2.330751e-02
-1.571674e+01,-1.824251e+00,-1.382221e+00,-4.615767e+00,6.812142e-01,4.463969e-01,6.015954e+00,-1.369413e+01,-4.611128e+00,2.988022e+00,-1.854529e+00,-8.614356e+00,2.601598e+01,-1.829737e-01,7.690096e-02,1.182031e+00,-6.923450e-01,1.897764e+00,3.617542e+00,1.929867e+00,6.899156e-01,2.446626e+00,2.175981e+00,6.556028e-01,3.185868e-01,-1.639156e-02,-2.834751e-01,-6.014494e-01,-4.900916e-01,2.304866e-01,8.144039e-01,5.035613e-01,-8.572828e-01,6.300817e-02,1.048414e+00,3.453654e-01,1.957095e-01,6.069215e-01,-1.295267e-02
-1.609799e+01,-9.121834e+00,-6.684566e+00,-3.026516e+00,2.546496e+00,1.074279e+01,8.473298e+00,6.804004e+00,-2.376870e+00,-6.317777e+00,-6.638381e+00,-7.712289e+00,2.605606e+01,4.490140e-01,-5.634695e-01,5.638694e-02,-9.870876e-01,1.571099e+00,4.359374e+00,4.639253e-01,1.037891e-01,2.932618e+00,2.450607e+00,3.100210e+00,2.090674e+00,-1.672783e-02,-4.167158e-01,-3.299339e-01,-6.193248e-01,1.433995e-01,4.538810e-02,-9.846838e-01,-1.854703e+00,-7.002403e-01,1.758801e-01,-5.164039e-01,-4.049417e-01,3.887702e-01,-1.214371e-03
-1.673269e+01,-5.546004e+00,-1.736660e+00,-1.496608e+00,-2.721628e+00,3.661058e-02,1.476323e+00,-2.130046e-01,4.862222e+00,5.304920e+00,-3.794884e+00,-7.931335e+00,2.594770e+01,-5.851928e-01,-1.694093e+00,-1.250616e+00,6.209271e-01,-4.127817e-01,-3.101524e-01,-2.172519e+00,2.401955e+00,1.348979e+00,4.027819e-01,-2.424487e-01,8.568881e-01,-7.095146e-03,-2.770967e-01,-2.185717e-01,-4.585259e-01,4.319387e-01,-5.166869e-01,-1.243864e+00,-6.472039e-01,-1.587288e-01,-7.087532e-01,-1.522938e+00,-1.138115e+00,1.171543e-01,6.435910e-03
-1.434786e+01,-6.476257e+00,-9.379163e-01,-1.596238e+00,-1.512763e+00,5.673424e+00,2.150497e+00,-7.671428e-01,-2.014012e-02,9.242690e+00,5.993947e+00,-3.537953e+00,2.600475e+01,-1.357737e+00,-5.591771e-01,-8.415314e-01,2.238373e-01,1.626249e-01,-1.063470e+00,-3.212797e+00,-1.438282e+00,1.117009e+00,-1.908288e+00,-2.229104e+00,7.844968e-02,5.415535e-03,-1.803205e-01,1.458898e-01,-6.536892e-02,1.220814e-01,-2.954502e-01,-7.741768e-01,3.503007e-01,-2.133973e-01,-1.034383e+00,-7.373778e-01,-6.606603e-01,-2.718649e-02,-7.408149e-05
-1.951777e+01,-1.161750e+01,-1.050863e+01,-2.226271e+00,6.469352e-01,1.430316e+00,-1.685240e+00,2.101221e+00,9.553996e-01,-2.778302e+00,-9.382936e+00,-6.417084e+00,2.600616e+01,-6.650817e-01,-1.018104e+00,-6.616394e-01,8.618862e-01,1.856637e-02,1.096416e-01,5.322089e-01,6.673074e-01,-1.893354e-01,-3.259262e+00,-2.370313e+00,1.910470e+00,4.716301e-03,4.566974e-01,5.030851e-01,4.073659e-01,-2.054863e-01,-6.430858e-02,4.276553e-01,5.859621e-01,-3.783810e-01,-7.768830e-01,8.643751e-01,1.127815e+00,2.136464e-01,-7.929802e-03
-2.149413e+01,-8.881970e+00,-6.506240e+00,-1.542498e+00,1.675340e+00,4.728584e+00,-6.009906e+00,-1.544521e+00,5.161586e+00,-1.181761e+01,-1.498987e+01,-8.077167e+00,2.605392e+01,-4.126440e-01,-1.720146e-01,-5.649459e-01,-4.971600e-01,-1.218260e-01,2.785927e-01,8.630651e-01,-9.587336e-02,-1.470138e+00,5.947405e-01,8.608406e-01,1.427951e+00,-2.300396e-02,6.638870e-01,3.367099e-01,2.382356e-01,-1.859199e-01,-5.818944e-02,1.904970e-01,-2.115133e-01,1.235058e-01,-4.234621e-01,1.540922e+00,9.875046e-01,-2.677942e-01,-1.059572e-02
-1.648496e+01,-9.433667e+00,-2.260695e+00,2.785953e+00,-4.222847e+00,1.057238e+00,8.217569e+00,3.512222e+00,1.324682e+00,-4.612402e-01,-5.154539e+00,3.890623e+00,2.594670e+01,1.225747e+00,6.277518e-01,6.479212e-01,-4.600601e-02,-5.920991e-01,1.157093e+00,-1.280640e+00,-1.611540e-01,-1.241863e+00,3.473143e+00,3.851655e+00,1.250370e+00,-3.253441e-02,2.267964e-01,3.745459e-01,-3.933206e-02,-3.970359e-01,6.217682e-01,9.394641e-02,-1.135332e+00,-5.560350e-01,5.894437e-02,9.181253e-01,-5.368383e-02,-1.473513e+00,9.563065e-04
-1.792748e+01,-8.428247e+00,-7.886611e+00,-6.588150e+00,3.129981e-01,7.252926e+00,1.514418e+00,-1.952010e+00,-7.555473e+00,1.105786e+01,8.183950e+00,-1.552053e+00,2.591946e+01,1.016283e+00,3.014444e-01,-3.051334e-01,-2.518162e-01,1.770105e-01,-6.347106e-01,-3.363939e+00,-4.065230e-01,-4.740379e-01,2.430118e+00,-4.025655e-01,-9.304711e-01,-2.893772e-02,-9.126526e-02,1.355847e-01,1.232483e-01,1.056159e-01,7.109818e-01,-1.514834e-01,-2.638580e-01,-1.461799e-02,4.190847e-01,-6.586659e-01,-1.029238e+00,-1.038401e+00,1.672129e-02
-1.517236e+01,-8.705605e+00,-6.578835e+00,6.652507e-02,-1.632390e+00,5.953608e+00,-1.185060e+01,1.499195e+00,1.104614e+00,3.149682e+00,-1.711571e+00,-3.427792e+00,2.591071e+01,-2.455635e-01,6.178962e-01,-9.882059e-01,-1.245965e+00,2.977989e+00,1.036025e+00,-3.030950e+00,-1.957543e+00,-3.926638e-01,4.136761e-01,-2.007029e+00,-4.277884e+00,1.246471e-02,-5.771682e-01,-1.977889e-01,-2.414490e-01,6.382245e-03,5.850841e-01,-2.347139e-01,1.247649e+00,6.223048e-01,-9.165246e-02,-1.484981e+00,-3.513609e-01,-5.717325e-01,2.275585e-02
-1.706902e+01,-7.738780e+00,-5.872838e+00,-1.441865e+00,1.265163e+00,-8.931534e-01,-1.279552e+01,-2.570623e+00,2.901430e+00,-1.472475e+00,-1.872419e+01,-9.070314e+00,2.592722e+01,-1.333148e-01,5.108364e-01,8.693593e-01,6.308989e-01,1.648039e+00,-4.182904e-01,4.189304e-01,7.292310e-01,2.006855e-01,-1.168855e+00,-1.356009e+00,-9.999285e-01,3.810291e-02,-4.837125e-01,-3.660662e-01,-4.647816e-01,-3.845110e-02,-3.225268e-01,-7.450602e-01,1.257841e+00,9.374096e-01,-5.557299e-01,-1.515559e+00,1.252904e+00,6.517884e-01,1.842558e-02
-1.814201e+01,-6.688920e+00,-8.208611e+00,-6.017016e+00,1.019102e+01,1.031040e+01,2.177852e-01,-5.966186e+00,-5.867089e+00,7.872308e+00,-1.735618e+00,-1.373967e+01,2.600515e+01,-1.085294e+00,-4.658888e-01,-1.146570e+00,-4.554524e-01,1.597807e+00,-1.246869e-01,3.066169e+00,2.382493e+00,-2.037487e+00,-2.152276e+00,2.571573e+00,-1.573564e+00,4.772453e-02,-2.920372e-01,-5.378515e-01,-4.810223e-01,1.412290e-01,-1.344304e+00,-1.389487e+00,6.529036e-01,8.412048e-01,9.762277e-02,-1.029953e+00,6.042983e-01,1.902414e+00,8.348843e-04
-1.710923e+01,-6.882408e+00,-2.724926e+00,-3.918849e-01,2.641492e+00,2.983075e+00,-2.425123e+00,5.426836e+00,-3.066194e+00,2.852271e+00,1.415930e+00,-1.395758e+00,2.606276e+01,-9.824139e-01,-9.869940e-01,-2.549859e+00,-8.393282e-01,-7.455322e-01,-3.779655e+00,-1.232919e-01,2.110507e+00,-2.430275e+00,-3.864702e+00,3.572653e+00,9.763104e-01,4.556026e-02,-2.089424e-01,-2.264388e-01,-3.281847e-01,2.805152e-02,-1.064286e+00,-6.599588e-01,-2.514193e-02,-4.627915e-01,3.101777e-01,-3.284273e-02,-3.200870e-01,9.974068e-01,-1.239670e-02
-2.057872e+01,-1.146323e+01,-1.388564e+01,-2.735727e+00,5.668480e+00,3.392059e+00,-1.704952e+00,9.412930e+00,-6.099009e+00,-9.774070e+00,1.076234e+00,-1.513289e+01,2.608157e+01,-1.281200e+00,-1.322446e+00,-1.683708e+00,1.952931e-01,-2.546745e+00,-4.230725e+00,5.046790e-01,1.557843e+00,1.410931e+00,-3.388166e+00,-1.449868e+00,4.246065e+00,1.291046e-02,2.150098e-01,1.345958e-01,9.798453e-01,5.255909e-01,-2.616357e-01,9.057269e-01,2.508024e-01,-5.905831e-01,1.113629e+00,1.215993e+00,-7.170871e-01,5.298552e-01,-1.714823e-02
-2.076273e+01,-1.028659e+01,-1.578362e+01,-7.279151e+00,-2.012301e-01,-1.633226e+01,-1.245061e+01,2.923552e-01,-9.133987e+00,-1.197280e+01,-2.266847e+00,-3.492151e+00,2.611681e+01,-1.080074e+00,-1.930790e-01,-5.029949e-01,4.457838e-01,-1.601114e+00,-1.665065e+00,1.573966e+00,-1.172402e+00,2.736502e-02,-7.151240e-01,-9.457229e-01,1.077291e+00,-6.473541e-03,5.528843e-01,3.038991e-01,1.638047e+00,9.293016e-01,1.007004e+00,2.665565e+00,1.174809e+00,-4.223021e-01,8.760598e-01,2.094682e+00,-5.314889e-01,-7.191846e-01,-9.912739e-03
-2.272126e+01,-1.159906e+01,-1.009781e+01,-1.596918e+00,-1.121347e+00,-1.185555e+00,7.753923e+00,4.390271e+00,4.221461e+00,-1.655988e+00,-7.143570e+00,8.538853e+00,2.604267e+01,3.858471e-02,-1.898673e-01,2.729224e+00,1.529946e+00,7.174190e-01,3.346653e+00,3.471552e+00,1.071032e+00,2.301839e+00,2.352901e+00,1.245325e+00,1.025221e+00,-1.199970e-02,8.149544e-01,3.773735e-01,7.793240e-01,4.927492e-02,1.113593e+00,1.177271e+00,-1.523636e-01,-2.078777e-01,-4.570537e-02,1.552744e+00,-2.428902e-01,-1.613875e+00,5.784168e-03
-2.143833e+01,-7.779891e+00,-7.133818e+00,1.267629e+00,-1.969165e+00,-3.053444e+00,7.152684e-01,2.076156e+00,-8.089604e+00,-4.782389e+00,7.972186e-01,-7.845172e+00,2.604984e+01,1.122115e+00,-3.378773e-02,3.433909e+00,3.139853e+00,2.657406e+00,5.759482e+00,4.267319e+00,2.424026e-01,1.504570e+00,3.738177e+00,-4.323885e-01,-1.009191e+00,8.451653e-03,5.519627e-01,2.024963e-01,-5.256839e-01,-1.066064e+00,-1.570927e-01,-1.298590e+00,-1.739470e+00,-2.030178e-01,5.834696e-01,6.834425e-01,-9.842760e-01,-5.315064e-01,1.120823e-02
-2.004800e+01,-1.366592e+01,-4.564419e+00,6.406134e-01,1.013954e+01,1.348591e+01,9.069872e+00,1.387619e+01,4.887992e+00,-1.604766e+00,5.770825e+00,-7.830274e+00,2.605506e+01,1.692477e+00,4.847759e-01,2.444599e-01,-9.053669e-01,8.919585e-01,-2.056646e+00,-1.603815e+00,-1.889474e-01,4.438015e-01,2.148904e+00,-2.920987e+00,-2.780068e+00,3.436871e-02,5.482774e-02,3.975726e-01,-1.384253e+00,-1.637197e+00,-1.837340e+00,-3.406729e+00,-2.441876e+00,-5.841637e-01,2.825765e-01,-5.646477e-01,-9.914796e-01,1.570093e-01,5.413933e-03
-1.648878e+01,-9.422099e+00,-1.380769e+00,7.301349e+00,7.455358e+00,5.129418e+00,8.228011e+00,-3.238591e+00,-1.944405e+00,6.692477e+00,-1.088599e+01,-3.535444e-01,2.615288e+01,8.527937e-01,4.820810e-01,-1.889032e+00,-3.666880e+00,-2.473847e+00,-5.456367e+00,-4.585700e+00,-1.557501e+00,3.873732e+00,2.804087e+00,-3.783947e+00,3.224040e-01,2.638340e-02,-2.116876e-01,3.472276e-01,-9.102122e-01,-9.485583e-01,-1.570489e+00,-1.839880e+00,-1.086735e+00,1.083481e-01,3.698058e-01,-1.386889e+00,5.838140e-01,6.929221e-01,-8.426247e-03
-1.673365e+01,-8.354074e+00,-1.175203e+01,-9.140612e+00,-1.373816e+00,-1.556022e+01,-4.021524e+00,6.102908e+00,3.367868e+00,3.351100e+00,-1.590690e+01,-9.107299e+00,2.616299e+01,4.473843e-01,1.540061e+00,-1.530570e+00,-3.252673e+00,-5.903653e+00,-8.079065e+00,-4.311319e+00,-9.498348e-01,2.530140e+00,-3.292155e-03,-2.036294e+00,1.144470e+00,6.104088e-03,-2.254143e-01,3.000448e-01,6.990708e-01,1.362350e+00,3.811253e-01,2.255963e+00,1.560545e+00,-3.301687e-01,-6.932478e-02,-9.403769e-01,1.635525e+00,1.097173e+00,-1.404890e-02
-1.883154e+01,-8.025410e+00,-1.298517e+01,-1.217616e+01,-8.581721e+00,-1.581222e+01,-1.566753e+01,-1.824708e+00,1.203912e+01,6.760113e+00,-7.283652e+00,-5.594639e+00,2.612779e+01,6.862240e-01,1.174708e+00,-2.296371e-01,-4.292855e-01,-1.797231e+00,-4.287100e-01,1.873946e-01,1.164587e+00,2.310429e+00,-2.120168e+00,2.044335e+00,4.931503e-01,-1.954727e-02,2.425514e-01,2.885075e-01,1.355044e+00,2.192029e+00,1.933370e+00,3.788016e+00,2.510512e+00,-1.143208e-01,-1.296858e+00,-4.872730e-01,1.703527e+00,4.649595e-01,-6.029262e-03
-1.663970e+01,-6.663961e+00,-6.415070e+00,-5.883999e+00,-1.136018e+01,-1.643860e+01,-5.389519e-01,8.420074e+00,1.054693e+01,-1.655045e+00,-6.211811e+00,5.126261e-01,2.609812e+01,6.486905e-01,1.638687e+00,2.910116e+00,4.287583e+00,2.459277e+00,6.709338e+00,3.812364e+00,-3.200835e+00,8.788287e-01,-9.085193e-02,2.342497e+00,2.620425e+00,-1.291046e-02,2.459964e-01,-8.001786e-02,7.348282e-01,9.952451e-01,1.580527e+00,2.560104e+00,8.886541e-01,-4.066527e-01,-1.481353e+00,4.478868e-01,1.037665e+00,-6.108273e-02,6.927738e-03
-1.310464e+01,-4.393617e+00,-5.197435e+00,3.526615e+00,3.462386e+00,3.425058e+00,7.423698e+00,1.425760e+00,6.018210e+00,-1.405291e+00,-5.511858e+00,-2.697755e+00,2.608758e+01,1.964898e+00,1.875306e+00,2.665844e+00,3.523134e+00,3.011536e+00,6.089511e+00,3.905018e+00,-1.003605e+00,-1.784904e+00,4.115020e-01,2.544292e+00,1.909224e+00,5.744362e-03,-1.495146e-01,-4.340717e-01,-3.537663e-01,-1.352515e+00,-1.198816e+00,-1.321001e+00,-1.420394e+00,3.670567e-01,-1.276671e+00,4.168391e-01,7.773137e-02,-2.384479e-01,1.646364e-02
-1.635365e+01,-1.976537e+00,-1.095317e+00,4.445920e+00,4.900516e+00,8.367837e+00,3.494679e+00,-1.152650e+01,1.077246e+01,6.979542e+00,-5.080311e+00,2.546383e+00,2.611855e+01,1.038029e+00,7.896727e-01,6.958300e-01,-2.526571e-01,-4.054026e-01,1.462343e+00,-1.726860e+00,-1.899002e+00,-2.828957e+00,9.703069e-01,2.902055e+00,1.310198e-01,2.809696e-02,-4.927262e-01,-7.198064e-01,-1.246297e+00,-2.779109e+00,-2.273065e+00,-3.477219e+00,-1.749490e+00,1.504600e+00,-8.400626e-01,-3.734381e-01,-2.122490e-01,-6.257579e-01,1.448492e-02
-9.150077e+00,-9.925922e-01,-2.315827e+00,2.745528e-01,-1.654388e+00,2.232122e+00,1.840743e+00,3.130554e+00,3.001832e+00,4.500329e+00,4.872057e+00,2.934604e+00,2.614630e+01,-2.560186e-01,-5.711440e-01,-8.913254e-01,-4.921741e+00,-6.358972e+00,-4.410216e+00,-4.144962e+00,2.348954e+00,-2.219034e+00,-5.665520e-01,2.153213e+00,5.456134e-01,4.226723e-02,-8.460346e-01,-6.441023e-01,-8.316275e-01,-1.745429e+00,-1.137213e+00,-2.641492e+00,-9.229643e-01,7.228802e-01,2.155332e-01,-9.712566e-01,-1.031029e+00,-7.150905e-01,8.047906e-03
-1.342683e+01,-4.416111e+00,-4.376724e+00,-5.521254e+00,-1.082881e+01,-8.530415e+00,-6.381773e+00,-1.927336e+00,-2.089664e+00,2.436788e-01,3.106509e+00,-1.648455e+00,2.620925e+01,-7.044823e-01,-7.371205e-01,-1.542783e+00,-5.385524e+00,-4.220793e+00,-5.426892e+00,-9.100947e-01,2.645884e+00,-3.104419e+00,-1.469015e+00,1.476792e+00,1.734410e-01,4.125271e-02,-5.036064e-01,-4.260375e-01,-1.834674e-01,1.662960e-01,5.848294e-01,-6.789793e-01,7.901452e-01,3.518553e-01,1.135819e+00,-6.834067e-01,-9.020006e-01,-5.159969e-01,-4.780769e-04
-1.584814e+01,-6.029550e+00,-8.013359e+00,-1.609850e+01,-2.046781e+01,-1.017690e+01,-8.362886e+00,8.370946e+00,1.354107e+00,-8.701199e-01,1.160796e+00,2.127731e+00,2.625356e+01,-1.394019e+00,-5.818087e-01,-3.729872e-01,-2.637576e+00,-7.668340e-01,-3.673334e+00,-1.118186e+00,3.383528e-01,-5.695064e-01,-3.225120e+00,-1.898222e+00,-1.687439e+00,3.940601e-02,1.099979e-01,-1.499798e-01,2.340578e-01,2.041427e+00,2.045742e+00,8.737186e-01,1.009470e+00,-8.510039e-01,1.412259e+00,5.653173e-01,-4.239330e-01,-7.849277e-01,-6.494903e-03
-1.652703e+01,-3.143660e+00,-5.960467e+00,-1.429518e+01,-6.796740e+00,-1.256211e+01,4.046021e+00,-9.172795e-01,-3.925771e+00,2.319691e+00,4.159280e+00,3.817025e+00,2.627118e+01,-9.110022e-01,-1.335182e+00,-4.806762e-01,-5.632594e-01,-2.773247e-01,-2.300995e+00,7.104777e-01,8.655745e-01,2.025376e+00,-1.117442e+00,4.177696e-01,-1.332439e+00,2.713718e-02,4.641284e-01,-1.530286e-01,5.737517e-02,2.150123e+00,7.974833e-01,1.294513e+00,-1.310242e-02,-1.024498e+00,1.166691e+00,1.604618e+00,-4.672347e-01,-4.808258e-01,-8.220482e-03
-1.457008e+01,-4.537860e+00,-3.388891e+00,-8.526366e+00,-7.504591e+00,-1.411870e+01,-8.964082e+00,4.317290e+00,1.072353e+00,-1.266327e+01,-5.145436e+00,-8.235330e+00,2.631236e+01,3.972307e-01,-1.022012e+00,-2.520899e-01,2.874262e+00,1.898002e+00,-1.604572e+00,9.210391e-02,-1.015911e+00,2.277365e+00,2.084248e+00,5.630591e-01,-2.626085e+00,1.685047e-02,4.359514e-01,-1.151795e-02,-4.078586e-01,1.052251e+00,2.837439e-01,1.509152e+00,1.106529e-01,-1.001767e+00,3.001870e-02,2.266720e+00,-5.157661e-02,4.611080e-01,-8.059558e-03
-1.862087e+01,-1.183787e+01,-9.092339e+00,-1.212362e+01,-1.869704e+01,-1.806449e+01,-2.528787e+00,4.427364e+00,8.178093e+00,5.530443e-01,8.348473e+00,-3.129117e+00,2.631553e+01,7.205348e-01,-1.282162e+00,-1.316356e+00,2.609173e+00,-1.565795e+00,1.129351e-02,-1.580752e+00,-1.799473e+00,1.305599e+00,3.899392e+00,-2.090022e+00,-1.761365e+00,1.142807e-02,1.537807e-01,3.624098e-01,1.601532e-01,3.910372e-01,6.563815e-01,1.720804e+00,-1.083261e-01,-8.104675e-01,-9.824322e-01,8.902801e-01,-2.284249e-01,9.473286e-01,-5.074654e-03
-1.281506e+01,-6.792507e+00,-7.707873e+00,-2.812968e+00,-5.027646e+00,-1.544857e+01,-4.614963e+00,6.190671e-01,6.689002e+00,1.043445e+01,1.881496e+00,-7.529624e+00,2.631564e+01,-3.003101e-02,-6.659088e-01,-1.994440e+00,1.037464e+00,1.296121e+00,2.716280e+00,5.806934e-01,-3.337960e+00,-5.952425e-02,5.600062e+00,-9.022089e-01,8.325644e-01,6.962776e-03,-3.094161e-01,4.747701e-01,3.943502e-01,-8.174464e-01,4.192311e-01,7.156178e-01,2.795389e-01,1.142995e-02,-1.117581e+00,-1.039711e+00,4.452264e-01,1.683958e+00,-2.776833e-03
